year,month,day,Client File Number,Food Provided for,Food Pounds,Clothing Items,Come Again,Number of Visits before,Days Since Last Visit,Avg Food Provided For Before,Avg Food Pounds Before,Avg Clothing Items Before
2019,2,19,1589,1,18,0,1,21,106,0.6666666666666666,11.19047619047619,2.4285714285714284
2019,4,2,1589,1,18,0,1,22,43,0.6818181818181818,11.5,2.3181818181818183
2019,5,9,1589,1,18,2,0,23,37,0.6956521739130435,11.782608695652174,2.217391304347826
2007,4,24,1591,0,0,11,1,0,0,0,0,0
2008,6,16,1591,1,10,4,0,1,417,0,0,11
2009,6,3,1597,5,30,10,0,0,0,0,0,0
2010,5,5,1608,0,0,2,0,0,0,0,0,0
2009,2,23,1609,1,10,3,0,0,0,0,0,0
2009,9,9,1610,1,10,0,1,0,0,0,0,0
2010,1,4,1610,1,10,7,1,1,120,1,10,0
2010,7,13,1610,1,15,3,1,2,189,1,10,3.5
2010,9,7,1610,1,15,3,1,3,54,1,11.666666666666666,3.3333333333333335
2010,12,23,1610,1,15,2,1,4,106,1,12.5,3.25
2011,1,11,1610,0,0,4,1,5,23,1,13,3
2011,2,22,1610,0,0,6,1,6,41,0.8333333333333334,10.833333333333334,3.1666666666666665
2015,2,3,1610,1,15,9,1,7,1441,0.7142857142857143,9.285714285714286,3.5714285714285716
2015,2,19,1610,1,15,4,1,8,16,0.75,10,4.25
2015,5,28,1610,1,15,4,1,9,99,0.7777777777777778,10.555555555555555,4.222222222222222
2016,1,19,1610,0,0,6,1,10,236,0.8,11,4.2
2016,3,24,1610,1,15,5,1,11,65,0.7272727272727273,10,4.363636363636363
2016,10,31,1610,1,15,2,0,12,217,0.75,10.416666666666666,4.416666666666667
2009,3,17,1612,0,0,0,0,0,0,0,0,0
2008,4,1,1614,1,10,18,1,0,0,0,0,0
2010,3,24,1614,0,0,5,1,1,723,1,10,18
2010,11,29,1614,1,15,5,1,2,245,0.5,5,11.5
2011,5,16,1614,1,15,11,1,3,172,0.6666666666666666,8.333333333333334,9.333333333333334
2011,6,14,1614,1,15,0,1,4,28,0.75,10,9.75
2011,7,19,1614,1,15,13,1,5,35,0.8,11,7.8
2011,9,13,1614,1,15,7,1,6,54,0.8333333333333334,11.666666666666666,8.666666666666666
2011,10,18,1614,1,15,10,0,7,35,0.8571428571428571,12.142857142857142,8.428571428571429
2007,10,18,1617,1,10,7,0,0,0,0,0,0
2008,6,5,1624,2,15,3,1,0,0,0,0,0
2010,10,19,1624,2,20,1,0,1,864,2,15,3
2007,5,24,1627,0,0,31,1,0,0,0,0,0
2007,6,12,1627,0,0,10,1,1,18,0,0,31
2007,10,26,1627,2,15,18,1,2,134,0,0,20.5
2007,12,13,1627,0,0,6,1,3,47,0.6666666666666666,5,19.666666666666668
2008,1,17,1627,0,0,11,1,4,39,0.5,3.75,16.25
2008,2,21,1627,0,0,11,1,5,34,0.4,3,15.2
2008,5,15,1627,0,0,14,1,6,84,0.3333333333333333,2.5,14.5
2008,5,21,1627,0,0,12,1,7,6,0.2857142857142857,2.142857142857143,14.428571428571429
2008,5,28,1627,0,0,12,1,8,7,0.25,1.875,14.125
2008,6,9,1627,0,0,11,1,9,11,0.2222222222222222,1.6666666666666667,13.88888888888889
2008,6,12,1627,0,0,17,1,10,3,0.2,1.5,13.6
2008,9,3,1627,0,0,15,1,11,81,0.18181818181818182,1.3636363636363635,13.909090909090908
2008,9,16,1627,0,0,18,1,12,13,0.16666666666666666,1.25,14
2008,11,11,1627,0,0,7,1,13,55,0.15384615384615385,1.1538461538461537,14.307692307692308
2008,12,2,1627,1,10,5,1,14,21,0.14285714285714285,1.0714285714285714,13.785714285714286
2009,1,26,1627,1,10,9,1,15,59,0.2,1.6666666666666667,13.2
2009,2,23,1627,1,10,2,0,16,27,0.25,2.1875,12.9375
2007,4,9,1629,5,30,0,1,0,0,0,0,0
2007,5,24,1629,0,0,0,1,1,45,5,30,0
2007,5,29,1629,5,30,12,1,2,5,2.5,15,0
2007,6,5,1629,0,0,0,1,3,6,3.3333333333333335,20,4
2007,7,5,1629,3,20,11,1,4,30,2.5,15,3
2007,8,6,1629,3,20,0,1,5,31,2.6,16,4.6
2007,9,25,1629,3,20,10,1,6,49,2.6666666666666665,16.666666666666668,3.8333333333333335
2007,10,16,1629,0,0,0,1,7,21,2.7142857142857144,17.142857142857142,4.714285714285714
2008,1,15,1629,3,20,5,1,8,94,2.375,15,4.125
2008,6,2,1629,3,20,0,1,9,137,2.4444444444444446,15.555555555555555,4.222222222222222
2008,7,21,1629,3,20,4,1,10,49,2.5,16,3.8
2008,10,13,1629,3,20,0,1,11,82,2.5454545454545454,16.363636363636363,3.8181818181818183
2008,12,30,1629,3,20,14,1,12,77,2.5833333333333335,16.666666666666668,3.5
2009,4,9,1629,3,20,9,1,13,104,2.6153846153846154,16.923076923076923,4.3076923076923075
2009,5,26,1629,3,20,14,1,14,47,2.642857142857143,17.142857142857142,4.642857142857143
2009,8,20,1629,3,20,9,1,15,84,2.6666666666666665,17.333333333333332,5.266666666666667
2010,6,17,1629,3,20,17,1,16,302,2.6875,17.5,5.5
2010,9,9,1629,3,25,9,1,17,82,2.7058823529411766,17.647058823529413,6.176470588235294
2010,11,29,1629,3,25,7,1,18,80,2.7222222222222223,18.055555555555557,6.333333333333333
2011,1,31,1629,1,15,10,1,19,67,2.736842105263158,18.42105263157895,6.368421052631579
2011,8,25,1629,3,25,2,1,20,204,2.65,18.25,6.55
2012,4,23,1629,3,25,9,1,21,243,2.6666666666666665,18.571428571428573,6.333333333333333
2012,7,19,1629,6,50,16,1,22,86,2.6818181818181817,18.863636363636363,6.454545454545454
2012,10,9,1629,3,25,19,1,23,80,2.8260869565217392,20.217391304347824,6.869565217391305
2013,3,19,1629,3,25,5,1,24,165,2.8333333333333335,20.416666666666668,7.375
2013,5,15,1629,3,25,20,1,25,56,2.84,20.6,7.28
2013,8,6,1629,3,25,9,1,26,81,2.8461538461538463,20.76923076923077,7.769230769230769
2013,12,16,1629,2,20,0,1,27,130,2.8518518518518516,20.925925925925927,7.814814814814815
2014,9,18,1629,3,25,20,1,28,277,2.8214285714285716,20.892857142857142,7.535714285714286
2015,9,10,1629,3,25,20,1,29,357,2.8275862068965516,21.03448275862069,7.9655172413793105
2016,3,9,1629,3,25,20,1,30,184,2.8333333333333335,21.166666666666668,8.366666666666667
2016,4,28,1629,1,15,10,1,31,49,2.838709677419355,21.29032258064516,8.741935483870968
2017,2,23,1629,3,25,9,1,32,300,2.78125,21.09375,8.78125
2019,3,18,1629,1,18,7,0,33,755,2.787878787878788,21.21212121212121,8.787878787878787
2008,5,29,1633,1,10,15,1,0,0,0,0,0
2011,10,26,1633,1,15,10,0,1,1242,1,10,15
2009,5,20,1634,4,25,13,1,0,0,0,0,0
2010,6,8,1634,4,25,26,0,1,383,4,25,13
2010,9,9,1636,2,20,3,1,0,0,0,0,0
2011,8,25,1636,2,20,7,1,1,351,2,20,3
2011,10,26,1636,4,30,20,1,2,61,2,20,5
2012,8,23,1636,0,0,10,1,3,302,2.6666666666666665,23.333333333333332,10
2013,12,23,1636,5,45,8,1,4,485,2,17.5,10
2015,8,24,1636,0,0,1,1,5,611,2.6,23,9.6
2018,9,26,1636,6,53,9,0,6,1127,2.1666666666666665,19.166666666666668,8.166666666666666
2008,8,14,1654,3,20,4,1,0,0,0,0,0
2017,7,20,1654,6,50,19,1,1,3261,3,20,4
2017,9,28,1654,6,53,6,1,2,68,4.5,35,11.5
2017,12,20,1654,5,45,11,0,3,82,5,41,9.666666666666666
2007,7,5,1655,4,30,0,0,0,0,0,0,0
2007,5,15,1660,2,15,0,1,0,0,0,0,0
2007,7,26,1660,2,15,0,1,1,71,2,15,0
2007,12,4,1660,2,15,0,1,2,128,2,15,0
2008,1,29,1660,2,15,0,1,3,60,2,15,0
2008,3,25,1660,2,15,0,1,4,56,2,15,0
2008,6,24,1660,2,15,0,1,5,89,2,15,0
2008,10,23,1660,2,15,0,1,6,119,2,15,0
2009,4,28,1660,2,15,0,1,7,190,2,15,0
2010,3,18,1660,2,15,1,1,8,325,2,15,0
2010,5,18,1660,2,15,0,1,9,60,2,15,0.1111111111111111
2010,8,26,1660,2,20,0,1,10,98,2,15,0.1
2011,4,7,1660,2,20,0,1,11,226,2,15.454545454545455,0.09090909090909091
2011,5,24,1660,2,20,0,1,12,47,2,15.833333333333334,0.08333333333333333
2011,8,23,1660,0,0,0,1,13,89,2,16.153846153846153,0.07692307692307693
2011,12,6,1660,2,20,0,1,14,103,1.8571428571428572,15,0.07142857142857142
2012,5,8,1660,2,20,1,1,15,157,1.8666666666666667,15.333333333333334,0.06666666666666667
2012,7,16,1660,2,20,0,1,16,68,1.875,15.625,0.125
2012,9,10,1660,2,20,2,1,17,54,1.8823529411764706,15.882352941176471,0.11764705882352941
2012,10,29,1660,2,20,4,1,18,49,1.8888888888888888,16.11111111111111,0.2222222222222222
2013,1,30,1660,2,20,9,1,19,96,1.894736842105263,16.31578947368421,0.42105263157894735
2013,4,9,1660,2,20,5,1,20,69,1.9,16.5,0.85
2013,7,16,1660,2,20,2,1,21,97,1.9047619047619047,16.666666666666668,1.0476190476190477
2013,11,11,1660,2,20,7,1,22,115,1.9090909090909092,16.818181818181817,1.0909090909090908
2014,1,21,1660,2,20,6,1,23,75,1.9130434782608696,16.956521739130434,1.3478260869565217
2014,3,10,1660,2,20,2,1,24,49,1.9166666666666667,17.083333333333332,1.5416666666666667
2014,7,21,1660,2,20,3,1,25,131,1.92,17.2,1.56
2014,9,8,1660,2,20,3,1,26,47,1.9230769230769231,17.307692307692307,1.6153846153846154
2014,10,28,1660,2,20,5,1,27,50,1.9259259259259258,17.40740740740741,1.6666666666666667
2015,2,9,1660,2,20,1,1,28,106,1.9285714285714286,17.5,1.7857142857142858
2015,3,31,1660,2,20,4,1,29,52,1.9310344827586208,17.586206896551722,1.7586206896551724
2015,5,4,1660,2,20,3,1,30,33,1.9333333333333333,17.666666666666668,1.8333333333333333
2015,11,2,1660,2,20,6,1,31,178,1.935483870967742,17.741935483870968,1.8709677419354838
2016,1,4,1660,2,20,7,1,32,67,1.9375,17.8125,2
2016,3,1,1660,2,20,5,1,33,57,1.9393939393939394,17.87878787878788,2.1515151515151514
2016,4,26,1660,2,0,0,1,34,55,1.9411764705882353,17.941176470588236,2.235294117647059
2016,6,20,1660,2,20,2,1,35,54,1.9428571428571428,17.428571428571427,2.1714285714285713
2016,8,1,1660,2,20,1,1,36,41,1.9444444444444444,17.5,2.1666666666666665
2016,8,30,1660,2,20,6,1,37,29,1.945945945945946,17.56756756756757,2.135135135135135
2016,10,24,1660,2,20,3,1,38,54,1.9473684210526316,17.63157894736842,2.236842105263158
2017,2,28,1660,2,20,2,1,39,129,1.9487179487179487,17.692307692307693,2.2564102564102564
2017,10,2,1660,2,19,7,1,40,214,1.95,17.75,2.25
2018,2,26,1660,2,19,7,1,41,149,1.951219512195122,17.78048780487805,2.3658536585365852
2018,4,2,1660,2,19,7,1,42,36,1.9523809523809523,17.80952380952381,2.4761904761904763
2018,4,30,1660,0,0,3,1,43,28,1.9534883720930232,17.837209302325583,2.5813953488372094
2018,6,5,1660,2,19,6,1,44,35,1.9090909090909092,17.431818181818183,2.590909090909091
2018,7,5,1660,2,19,2,1,45,30,1.9111111111111112,17.466666666666665,2.6666666666666665
2018,8,2,1660,2,19,3,1,46,27,1.9130434782608696,17.5,2.652173913043478
2018,10,1,1660,2,19,8,1,47,59,1.9148936170212767,17.53191489361702,2.6595744680851063
2018,10,29,1660,2,19,5,1,48,28,1.9166666666666667,17.5625,2.7708333333333335
2019,1,28,1660,2,19,5,1,49,94,1.9183673469387754,17.591836734693878,2.816326530612245
2019,3,12,1660,2,19,6,1,50,44,1.92,17.62,2.86
2019,4,22,1660,2,19,0,1,51,40,1.9215686274509804,17.647058823529413,2.9215686274509802
2019,5,24,1660,2,19,5,1,52,32,1.9230769230769231,17.673076923076923,2.8653846153846154
2019,7,1,1660,2,19,2,0,53,37,1.9245283018867925,17.69811320754717,2.9056603773584904
2007,10,23,1666,5,30,0,0,0,0,0,0,0
2009,1,15,1670,2,15,0,1,0,0,0,0,0
2010,7,14,1670,0,0,10,0,1,544,2,15,0
2007,10,23,1681,5,30,30,1,0,0,0,0,0
2008,10,6,1681,5,30,25,1,1,348,5,30,30
2008,12,8,1681,5,30,25,0,2,62,5,30,27.5
2007,5,17,1685,1,10,2,0,0,0,0,0,0
2009,1,21,1690,0,0,3,1,0,0,0,0,0
2009,12,2,1690,0,0,2,1,1,311,0,0,3
2009,12,23,1690,0,0,3,0,2,21,0,0,2.5
2009,12,28,1700,1,10,7,1,0,0,0,0,0
2011,10,17,1700,1,15,2,1,1,659,1,10,7
2012,4,19,1700,1,15,0,1,2,187,1,12.5,4.5
2012,6,29,1700,0,0,4,0,3,70,1,13.333333333333334,3
2007,7,30,1712,1,10,0,0,0,0,0,0,0
2017,8,8,1715,0,0,4,1,0,0,0,0,0
2017,8,24,1715,0,0,3,1,1,16,0,0,4
2017,8,28,1715,0,0,4,1,2,4,0,0,3.5
2017,10,6,1715,0,0,4,1,3,38,0,0,3.6666666666666665
2018,1,9,1715,0,0,2,1,4,98,0,0,3.75
2018,4,26,1715,0,0,2,1,5,107,0,0,3.4
2018,6,8,1715,1,18,2,0,6,42,0,0,3.1666666666666665
2008,3,18,1738,2,15,0,1,0,0,0,0,0
2008,5,12,1738,2,15,0,1,1,54,2,15,0
2009,1,12,1738,3,20,15,1,2,245,2,15,0
2009,2,9,1738,6,40,13,1,3,27,2.3333333333333335,16.666666666666668,5
2009,3,17,1738,6,40,9,1,4,38,3.25,22.5,7
2009,4,20,1738,6,40,7,1,5,33,3.8,26,7.4
2009,5,20,1738,0,0,0,1,6,30,4.166666666666667,28.333333333333332,7.333333333333333
2009,6,25,1738,7,50,0,1,7,35,3.5714285714285716,24.285714285714285,6.285714285714286
2009,7,29,1738,6,40,0,1,8,34,4,27.5,5.5
2009,9,2,1738,6,40,1,1,9,33,4.222222222222222,28.88888888888889,4.888888888888889
2009,11,9,1738,6,40,25,1,10,67,4.4,30,4.5
2009,11,24,1738,6,40,10,1,11,15,4.545454545454546,30.90909090909091,6.363636363636363
2009,11,25,1738,6,40,6,1,12,1,4.666666666666667,31.666666666666668,6.666666666666667
2009,12,21,1738,7,50,8,1,13,26,4.769230769230769,32.30769230769231,6.615384615384615
2010,1,12,1738,7,50,0,1,14,26,4.928571428571429,33.57142857142857,6.714285714285714
2010,2,15,1738,6,40,0,1,15,33,5.066666666666666,34.666666666666664,6.266666666666667
2010,7,21,1738,6,50,0,1,16,156,5.125,35,5.875
2010,9,20,1738,6,50,7,1,17,59,5.176470588235294,35.88235294117647,5.529411764705882
2010,11,16,1738,7,60,10,1,18,56,5.222222222222222,36.666666666666664,5.611111111111111
2010,12,21,1738,7,60,1,1,19,35,5.315789473684211,37.89473684210526,5.842105263157895
2011,1,25,1738,0,0,9,1,20,39,5.4,39,5.6
2011,2,22,1738,7,60,16,1,21,27,5.142857142857143,37.142857142857146,5.761904761904762
2011,4,13,1738,7,60,1,1,22,51,5.2272727272727275,38.18181818181818,6.2272727272727275
2011,7,12,1738,7,60,14,1,23,89,5.304347826086956,39.130434782608695,6
2011,8,17,1738,6,50,5,1,24,35,5.375,40,6.333333333333333
2011,9,15,1738,6,50,0,1,25,28,5.4,40.4,6.28
2011,10,25,1738,7,60,3,1,26,40,5.423076923076923,40.76923076923077,6.038461538461538
2011,11,23,1738,6,50,18,1,27,28,5.481481481481482,41.48148148148148,5.925925925925926
2011,12,22,1738,4,30,0,1,28,29,5.5,41.785714285714285,6.357142857142857
2012,2,2,1738,6,50,25,1,29,45,5.448275862068965,41.37931034482759,6.137931034482759
2012,5,17,1738,6,50,6,0,30,105,5.466666666666667,41.666666666666664,6.766666666666667
2013,11,20,1739,0,0,25,0,0,0,0,0,0
2007,4,23,1740,1,10,0,1,0,0,0,0,0
2007,6,14,1740,1,10,0,1,1,51,1,10,0
2007,7,16,1740,1,10,0,1,2,32,1,10,0
2007,11,19,1740,1,10,0,1,3,123,1,10,0
2008,9,16,1740,1,10,4,1,4,302,1,10,0
2008,12,16,1740,1,10,16,1,5,90,1,10,0.8
2009,1,20,1740,1,10,13,1,6,39,1,10,3.3333333333333335
2009,3,24,1740,0,0,3,1,7,64,1,10,4.714285714285714
2009,5,12,1740,1,10,0,1,8,48,0.875,8.75,4.5
2009,6,23,1740,1,10,8,1,9,41,0.8888888888888888,8.88888888888889,4
2009,7,21,1740,1,10,19,1,10,28,0.9,9,4.4
2010,2,16,1740,1,10,14,1,11,210,0.9090909090909091,9.090909090909092,5.7272727272727275
2010,4,13,1740,1,10,7,1,12,57,0.9166666666666666,9.166666666666666,6.416666666666667
2010,5,25,1740,1,10,7,1,13,42,0.9230769230769231,9.23076923076923,6.461538461538462
2010,6,29,1740,1,10,6,1,14,34,0.9285714285714286,9.285714285714286,6.5
2010,7,21,1740,1,15,10,1,15,22,0.9333333333333333,9.333333333333334,6.466666666666667
2010,8,24,1740,1,15,4,1,16,33,0.9375,9.6875,6.6875
2010,11,9,1740,1,15,5,1,17,75,0.9411764705882353,10,6.529411764705882
2010,12,21,1740,1,15,7,1,18,42,0.9444444444444444,10.277777777777779,6.444444444444445
2011,4,5,1740,1,15,5,1,19,109,0.9473684210526315,10.526315789473685,6.473684210526316
2011,6,28,1740,1,15,2,1,20,83,0.95,10.75,6.4
2011,7,26,1740,1,15,4,1,21,28,0.9523809523809523,10.952380952380953,6.190476190476191
2011,9,6,1740,1,15,0,1,22,40,0.9545454545454546,11.136363636363637,6.090909090909091
2011,12,20,1740,1,15,0,1,23,104,0.9565217391304348,11.304347826086957,5.826086956521739
2012,3,6,1740,1,15,2,1,24,81,0.9583333333333334,11.458333333333334,5.583333333333333
2013,12,31,1740,1,15,2,1,25,660,0.96,11.6,5.44
2014,8,26,1740,1,15,6,1,26,240,0.9615384615384616,11.73076923076923,5.3076923076923075
2014,9,26,1740,1,15,3,1,27,30,0.9629629629629629,11.851851851851851,5.333333333333333
2014,10,23,1740,1,15,0,1,28,27,0.9642857142857143,11.964285714285714,5.25
2015,1,20,1740,1,158,3,1,29,92,0.9655172413793104,12.068965517241379,5.068965517241379
2015,2,23,1740,1,15,0,1,30,33,0.9666666666666667,16.933333333333334,5
2015,3,24,1740,1,15,0,1,31,31,0.967741935483871,16.870967741935484,4.838709677419355
2015,7,28,1740,1,15,2,1,32,124,0.96875,16.8125,4.6875
2015,9,14,1740,1,15,2,1,33,46,0.9696969696969697,16.757575757575758,4.606060606060606
2015,12,9,1740,1,15,3,1,34,85,0.9705882352941176,16.705882352941178,4.529411764705882
2016,4,6,1740,1,15,1,1,35,122,0.9714285714285714,16.65714285714286,4.485714285714286
2016,6,1,1740,1,15,0,1,36,55,0.9722222222222222,16.61111111111111,4.388888888888889
2016,11,8,1740,1,15,4,1,37,157,0.972972972972973,16.56756756756757,4.27027027027027
2017,3,2,1740,1,15,2,1,38,119,0.9736842105263158,16.526315789473685,4.2631578947368425
2017,4,18,1740,1,15,1,1,39,46,0.9743589743589743,16.487179487179485,4.205128205128205
2017,5,17,1740,1,15,0,1,40,29,0.975,16.45,4.125
2017,6,26,1740,1,15,0,1,41,39,0.975609756097561,16.414634146341463,4.024390243902439
2017,8,7,1740,1,15,1,1,42,41,0.9761904761904762,16.38095238095238,3.9285714285714284
2017,10,9,1740,1,18,3,1,43,62,0.9767441860465116,16.348837209302324,3.86046511627907
2017,11,6,1740,1,18,0,1,44,27,0.9772727272727273,16.386363636363637,3.840909090909091
2017,12,13,1740,1,18,1,1,45,37,0.9777777777777777,16.42222222222222,3.7555555555555555
2018,1,22,1740,1,18,0,1,46,44,0.9782608695652174,16.456521739130434,3.6956521739130435
2018,2,26,1740,1,18,2,1,47,34,0.9787234042553191,16.48936170212766,3.617021276595745
2018,4,9,1740,1,18,1,1,48,43,0.9791666666666666,16.520833333333332,3.5833333333333335
2018,5,14,1740,1,18,0,1,49,35,0.9795918367346939,16.551020408163264,3.5306122448979593
2018,6,18,1740,1,18,0,1,50,34,0.98,16.58,3.46
2018,7,17,1740,1,18,3,1,51,29,0.9803921568627451,16.607843137254903,3.392156862745098
2018,8,20,1740,1,18,2,1,52,33,0.9807692307692307,16.634615384615383,3.3846153846153846
2018,9,25,1740,1,18,3,1,53,35,0.9811320754716981,16.660377358490567,3.358490566037736
2018,11,27,1740,1,18,2,1,54,62,0.9814814814814815,16.685185185185187,3.3518518518518516
2019,1,3,1740,1,18,2,1,55,41,0.9818181818181818,16.70909090909091,3.327272727272727
2019,3,4,1740,1,18,0,1,56,61,0.9821428571428571,16.732142857142858,3.3035714285714284
2019,5,6,1740,1,18,0,1,57,62,0.9824561403508771,16.75438596491228,3.245614035087719
2019,7,8,1740,1,18,0,0,58,62,0.9827586206896551,16.775862068965516,3.189655172413793
2009,5,7,1742,4,25,19,0,0,0,0,0,0
2007,5,17,1747,0,0,18,1,0,0,0,0,0
2007,6,7,1747,0,0,0,1,1,20,0,0,18
2007,6,26,1747,0,30,0,1,2,19,0,0,9
2007,11,27,1747,5,30,24,0,3,151,0,10,6
2008,3,18,1756,0,0,14,1,0,0,0,0,0
2008,4,3,1756,0,0,5,1,1,15,0,0,14
2009,3,2,1756,0,0,12,1,2,334,0,0,9.5
2009,3,19,1756,1,10,10,1,3,17,0,0,10.333333333333334
2009,5,11,1756,0,0,11,1,4,52,0.25,2.5,10.25
2009,5,13,1756,0,0,9,1,5,2,0.2,2,10.4
2009,5,27,1756,0,0,5,1,6,14,0.16666666666666666,1.6666666666666667,10.166666666666666
2009,6,3,1756,0,0,3,1,7,6,0.14285714285714285,1.4285714285714286,9.428571428571429
2009,6,25,1756,0,0,12,1,8,22,0.125,1.25,8.625
2009,7,6,1756,0,0,10,1,9,11,0.1111111111111111,1.1111111111111112,9
2009,7,13,1756,1,10,1,1,10,7,0.1,1,9.1
2009,7,14,1756,0,0,0,1,11,1,0.18181818181818182,1.8181818181818181,8.363636363636363
2009,7,20,1756,0,0,2,1,12,6,0.16666666666666666,1.6666666666666667,7.666666666666667
2009,7,22,1756,0,0,2,1,13,2,0.15384615384615385,1.5384615384615385,7.230769230769231
2009,8,3,1756,0,0,4,1,14,11,0.14285714285714285,1.4285714285714286,6.857142857142857
2009,8,25,1756,0,0,0,1,15,22,0.13333333333333333,1.3333333333333333,6.666666666666667
2009,9,1,1756,0,0,3,1,16,6,0.125,1.25,6.25
2009,9,8,1756,0,0,0,1,17,7,0.11764705882352941,1.1764705882352942,6.0588235294117645
2010,11,15,1756,0,0,5,1,18,432,0.1111111111111111,1.1111111111111112,5.722222222222222
2011,9,29,1756,1,15,2,1,19,319,0.10526315789473684,1.0526315789473684,5.684210526315789
2011,12,30,1756,0,0,2,1,20,91,0.15,1.75,5.5
2012,1,13,1756,0,0,1,1,21,18,0.14285714285714285,1.6666666666666667,5.333333333333333
2012,1,20,1756,0,0,1,1,22,7,0.13636363636363635,1.5909090909090908,5.136363636363637
2012,1,27,1756,0,0,2,1,23,7,0.13043478260869565,1.5217391304347827,4.956521739130435
2012,11,12,1756,1,15,10,1,24,285,0.125,1.4583333333333333,4.833333333333333
2012,12,11,1756,1,15,6,1,25,29,0.16,2,5.04
2013,10,31,1756,1,15,3,1,26,325,0.19230769230769232,2.5,5.076923076923077
2014,2,19,1756,1,15,5,1,27,113,0.2222222222222222,2.962962962962963,5
2014,5,5,1756,1,15,8,0,28,76,0.25,3.392857142857143,5
2018,1,9,1757,0,0,4,1,0,0,0,0,0
2018,2,13,1757,0,0,1,1,1,34,0,0,4
2018,2,26,1757,0,0,3,1,2,13,0,0,2.5
2018,6,28,1757,0,0,0,1,3,122,0,0,2.6666666666666665
2018,8,21,1757,1,18,2,1,4,53,0,0,2
2019,2,13,1757,1,18,2,1,5,177,0.2,3.6,2
2019,6,12,1757,0,0,2,1,6,119,0.3333333333333333,6,2
2019,7,2,1757,0,0,3,0,7,20,0.2857142857142857,5.142857142857143,2
2008,4,7,1766,3,20,0,1,0,0,0,0,0
2008,7,22,1766,3,20,13,1,1,105,3,20,0
2008,9,15,1766,4,25,4,1,2,53,3,20,6.5
2008,9,17,1766,0,0,3,1,3,2,3.3333333333333335,21.666666666666668,5.666666666666667
2008,10,14,1766,3,25,4,1,4,27,2.5,16.25,5
2008,11,20,1766,3,20,8,1,5,36,2.6,18,4.8
2011,4,11,1766,3,25,2,1,6,876,2.6666666666666665,18.333333333333332,5.333333333333333
2012,2,16,1766,3,25,4,1,7,310,2.7142857142857144,19.285714285714285,4.857142857142857
2012,3,13,1766,3,25,0,1,8,27,2.75,20,4.75
2012,4,19,1766,3,25,5,0,9,36,2.7777777777777777,20.555555555555557,4.222222222222222
2018,8,9,1771,0,0,5,1,0,0,0,0,0
2018,9,25,1771,0,0,1,1,1,46,0,0,5
2018,10,11,1771,0,0,2,1,2,16,0,0,3
2018,10,26,1771,0,0,3,1,3,15,0,0,2.6666666666666665
2018,11,9,1771,1,18,3,1,4,13,0,0,2.75
2018,12,20,1771,1,18,0,1,5,41,0.2,3.6,2.8
2019,1,18,1771,0,0,7,1,6,33,0.3333333333333333,6,2.3333333333333335
2019,2,19,1771,0,0,3,1,7,31,0.2857142857142857,5.142857142857143,3
2019,4,1,1771,0,0,2,1,8,42,0.25,4.5,3
2019,4,29,1771,0,0,4,0,9,28,0.2222222222222222,4,2.888888888888889
2009,5,13,1775,0,0,6,1,0,0,0,0,0
2009,6,3,1775,0,0,0,1,1,20,0,0,6
2009,6,17,1775,1,10,13,1,2,14,0,0,3
2009,6,24,1775,1,10,0,1,3,7,0.3333333333333333,3.3333333333333335,6.333333333333333
2009,7,6,1775,1,10,10,1,4,12,0.5,5,4.75
2009,7,20,1775,0,0,10,1,5,14,0.6,6,5.8
2009,8,17,1775,0,0,5,1,6,27,0.5,5,6.5
2010,11,1,1775,0,0,5,1,7,439,0.42857142857142855,4.285714285714286,6.285714285714286
2010,11,3,1775,0,0,10,1,8,2,0.375,3.75,6.125
2010,11,17,1775,0,0,10,1,9,14,0.3333333333333333,3.3333333333333335,6.555555555555555
2010,11,23,1775,1,15,6,1,10,6,0.3,3,6.9
2010,11,29,1775,0,0,5,1,11,6,0.36363636363636365,4.090909090909091,6.818181818181818
2014,6,18,1775,0,0,6,1,12,1299,0.3333333333333333,3.75,6.666666666666667
2014,7,23,1775,1,15,0,1,13,35,0.3076923076923077,3.4615384615384617,6.615384615384615
2014,9,4,1775,1,15,4,1,14,41,0.35714285714285715,4.285714285714286,6.142857142857143
2014,10,13,1775,1,15,5,1,15,39,0.4,5,6
2015,3,16,1775,0,0,8,1,16,158,0.4375,5.625,5.9375
2015,4,8,1775,0,0,6,1,17,22,0.4117647058823529,5.294117647058823,6.0588235294117645
2015,4,20,1775,0,0,7,1,18,12,0.3888888888888889,5,6.055555555555555
2015,5,4,1775,0,0,10,1,19,14,0.3684210526315789,4.7368421052631575,6.105263157894737
2015,5,18,1775,0,0,4,1,20,14,0.35,4.5,6.3
2015,6,1,1775,0,0,3,1,21,13,0.3333333333333333,4.285714285714286,6.190476190476191
2015,6,16,1775,0,0,4,1,22,15,0.3181818181818182,4.090909090909091,6.045454545454546
2015,6,29,1775,0,0,7,1,23,13,0.30434782608695654,3.9130434782608696,5.956521739130435
2015,7,13,1775,0,0,7,1,24,14,0.2916666666666667,3.75,6
2015,7,27,1775,0,0,3,1,25,14,0.28,3.6,6.04
2015,8,12,1775,0,0,10,1,26,15,0.2692307692307692,3.4615384615384617,5.923076923076923
2015,8,24,1775,0,0,6,1,27,12,0.25925925925925924,3.3333333333333335,6.074074074074074
2015,9,9,1775,1,15,5,1,28,15,0.25,3.2142857142857144,6.071428571428571
